trip_distance,is_weekend,is_holiday,congestion_surcharge_dummy,airport_fee_dummy,duration_sec
2.59,0,0,1,0,650.0
1.37,0,0,1,0,724.0
1.95,0,0,1,0,565.0
2.2,0,0,1,0,967.0
6.9,0,0,1,0,1113.0
2.9,0,0,1,0,800.0
5.31,0,0,1,0,1678.0
5.64,0,0,0,1,882.0
1.08,0,0,1,0,793.0
1.47,0,0,1,0,621.0
3.57,0,0,1,0,586.0
4.17,0,0,1,0,1730.0
1.61,0,0,1,0,951.0
9.39,0,0,0,1,1481.0
2.11,0,0,1,0,829.0
5.62,0,0,0,1,1021.0
13.41,0,0,0,0,1493.0
18.0,0,0,1,0,2609.0
2.5,0,0,1,0,498.0
6.58,0,0,1,0,1122.0
1.37,0,0,1,0,336.0
1.1,0,0,1,0,1016.0
1.68,0,0,1,0,560.0
9.22,0,0,1,1,1055.0
2.9,0,0,1,0,859.0
2.96,0,0,1,0,883.0
1.1,0,0,1,0,440.0
7.47,0,0,1,0,1012.0
6.7,0,0,1,0,1103.0
3.99,0,0,1,0,587.0
1.11,0,0,1,0,309.0
18.28,0,0,1,1,2299.0
1.35,0,0,1,0,345.0
1.35,0,0,1,0,509.0
0.8,0,0,1,0,281.0
2.04,0,0,1,0,628.0
1.69,0,0,1,0,441.0
5.07,0,0,1,0,1019.0
1.48,0,0,1,0,1109.0
0.93,0,0,1,0,497.0
1.35,0,0,1,0,579.0
1.35,0,0,1,0,301.0
0.62,0,0,1,0,718.0
1.2,0,0,1,0,562.0
1.73,0,0,1,0,883.0
0.7,0,0,1,0,221.0
0.94,0,0,1,0,291.0
0.8,0,0,1,0,358.0
1.12,0,0,1,0,190.0
0.86,0,0,1,0,352.0
15.02,0,0,0,0,1507.0
7.96,0,0,0,1,1285.0
1.59,0,0,1,0,409.0
1.99,0,0,1,0,510.0
17.79,0,0,0,1,2100.0
1.32,0,0,1,0,265.0
2.8,0,0,1,0,768.0
0.92,0,0,1,0,296.0
1.64,0,0,1,0,913.0
2.9,0,0,1,0,877.0
1.69,0,0,1,0,627.0
1.36,0,0,1,0,944.0
3.65,0,0,1,0,1518.0
2.43,0,0,1,0,1331.0
2.91,0,0,1,0,862.0
2.33,0,0,1,0,1029.0
3.14,0,0,1,0,1013.0
1.1,0,0,1,0,288.0
1.3,0,0,1,0,685.0
19.3,0,0,1,1,2680.0
1.29,0,0,1,0,414.0
5.18,0,0,0,1,919.0
1.3,0,0,1,0,327.0
1.82,0,0,1,0,473.0
1.5,0,0,1,0,303.0
1.7,0,0,1,0,575.0
1.01,0,0,1,0,707.0
2.04,0,0,1,0,1306.0
1.0,0,0,1,0,911.0
19.85,0,0,1,1,1999.0
3.14,0,0,1,0,1027.0
2.2,0,0,1,0,874.0
2.85,0,0,1,0,1317.0
0.83,0,0,1,0,632.0
0.9,0,0,1,0,312.0
16.8,0,0,1,0,1855.0
2.27,0,0,1,0,940.0
4.14,0,0,1,0,794.0
5.55,0,0,1,0,1377.0
5.05,0,0,1,0,1210.0
1.96,0,0,1,0,578.0
1.94,0,0,1,0,470.0
2.1,0,0,1,0,674.0
1.1,0,0,1,0,425.0
11.46,0,0,0,1,1216.0
1.38,0,0,1,0,218.0
8.31,0,0,1,1,863.0
1.44,0,0,1,0,897.0
1.2,0,0,1,0,494.0
5.31,0,0,1,0,1313.0
1.27,0,0,1,0,1364.0
0.6,0,0,1,0,213.0
2.2,0,0,1,0,803.0
3.31,0,0,1,0,607.0
1.46,0,0,1,0,534.0
1.78,0,0,1,0,554.0
2.69,0,0,1,0,865.0
2.3,0,0,1,0,716.0
4.4,0,0,1,0,1134.0
5.46,0,0,0,0,1302.0
0.9,0,0,1,0,413.0
2.4,0,0,1,0,813.0
3.72,0,0,1,0,1092.0
6.65,0,0,1,0,1308.0
1.84,0,0,1,0,595.0
1.22,0,0,1,0,309.0
1.39,0,0,1,0,358.0
0.89,0,0,1,0,425.0
2.87,0,0,1,0,848.0
1.38,0,0,1,0,410.0
1.77,0,0,1,0,540.0
2.71,0,0,1,0,85685.0
1.67,0,0,1,0,634.0
2.02,0,0,1,0,806.0
1.3,0,0,1,0,602.0
0.8,0,0,1,0,217.0
2.6,0,0,1,0,803.0
1.8,0,0,1,0,963.0
3.1,0,0,1,0,761.0
1.1,0,0,1,0,408.0
2.5,0,0,1,0,792.0
1.34,0,0,1,0,1222.0
2.03,0,0,1,0,416.0
18.95,0,0,1,1,2263.0
3.21,0,0,1,0,1025.0
1.62,0,0,1,0,642.0
1.4,0,0,0,0,186.0
1.18,0,0,1,0,430.0
1.07,0,0,1,0,381.0
2.59,0,0,1,0,888.0
1.02,0,0,1,0,324.0
0.8,0,0,1,0,930.0
1.0,0,0,1,0,297.0
1.53,0,0,1,0,353.0
0.77,0,0,1,0,242.0
1.3,0,0,1,0,592.0
3.5,0,0,1,0,833.0
1.44,0,0,1,0,529.0
3.16,0,0,1,0,810.0
1.42,0,0,1,0,709.0
0.4,0,0,1,0,54.0
17.98,0,0,1,1,2339.0
7.8,0,0,1,0,1544.0
0.8,0,0,1,0,254.0
3.61,0,0,1,0,513.0
10.23,0,0,1,1,1465.0
2.67,0,0,1,0,1232.0
17.67,0,0,1,1,2360.0
5.18,0,0,1,0,1296.0
2.28,0,0,1,0,819.0
18.86,0,0,1,1,2221.0
0.42,0,0,1,0,135.0
1.4,0,0,1,0,775.0
1.79,0,0,1,0,503.0
18.01,0,0,1,1,1842.0
5.19,0,0,1,0,2099.0
1.44,0,0,1,0,1498.0
2.77,0,0,1,0,777.0
3.22,0,0,1,0,1145.0
0.97,0,0,1,0,260.0
9.74,0,0,0,0,1318.0
2.2,0,0,1,0,744.0
1.46,0,0,1,0,454.0
1.22,0,0,1,0,460.0
20.42,0,0,0,0,2547.0
3.1,0,0,1,0,711.0
1.79,0,0,1,0,1039.0
2.99,0,0,1,0,1288.0
4.9,0,0,0,1,556.0
4.0,0,0,1,0,1283.0
4.56,0,0,0,1,876.0
2.01,0,0,1,0,653.0
0.01,0,0,0,1,731.0
4.84,0,0,1,0,1187.0
0.86,0,0,1,0,330.0
3.46,0,0,1,0,1500.0
5.87,0,0,1,0,1222.0
1.44,0,0,1,0,652.0
2.38,0,0,1,0,621.0
1.05,0,0,1,0,478.0
3.1,0,0,1,0,707.0
7.44,0,0,1,1,1626.0
1.7,0,0,1,0,578.0
15.95,0,0,0,1,2085.0
1.65,0,0,1,0,584.0
3.3,0,0,1,0,977.0
4.1,0,0,1,0,893.0
1.57,0,0,1,0,403.0
0.31,0,0,1,0,229.0
2.23,0,0,1,0,755.0
3.84,0,0,1,0,1276.0
3.01,0,0,1,0,948.0
1.48,0,0,1,0,479.0
24.4,0,0,0,1,2560.0
4.1,0,0,1,0,809.0
3.3,0,0,1,0,1179.0
1.2,0,0,1,0,397.0
1.95,0,0,1,0,1120.0
5.14,0,0,1,0,1505.0
1.96,0,0,1,0,716.0
0.3,0,0,1,0,166.0
1.13,0,0,1,0,449.0
2.91,0,0,1,0,1057.0
0.91,0,0,1,0,1100.0
0.5,0,0,1,0,276.0
26.53,0,0,0,1,2255.0
12.3,0,0,1,0,2094.0
1.07,0,0,1,0,400.0
3.33,0,0,1,0,993.0
1.5,0,0,1,0,416.0
6.47,0,0,0,1,673.0
1.69,0,0,1,0,570.0
0.8,0,0,1,0,374.0
6.98,0,0,1,0,1440.0
1.77,0,0,1,0,406.0
3.7,0,0,1,0,1044.0
1.73,0,0,1,0,530.0
2.36,0,0,1,0,708.0
1.1,0,0,1,0,464.0
8.13,0,0,1,1,1026.0
19.34,0,0,1,1,2378.0
1.54,0,0,0,0,616.0
1.07,0,0,0,0,422.0
15.19,0,0,0,1,1336.0
1.25,0,0,1,0,1219.0
0.65,0,0,1,0,251.0
1.64,0,0,1,0,424.0
3.06,0,0,1,0,1045.0
1.43,0,0,1,0,360.0
6.2,0,0,0,1,635.0
13.8,0,0,0,0,1867.0
1.28,0,0,1,0,530.0
0.9,0,0,1,0,243.0
12.37,0,0,0,1,1940.0
1.4,0,0,1,0,456.0
0.02,0,0,1,0,16.0
3.61,0,0,1,0,858.0
1.76,0,0,1,0,742.0
7.82,0,0,1,0,1222.0
18.3,0,0,1,1,2405.0
3.7,0,0,1,0,885.0
10.01,0,0,1,1,1303.0
8.6,0,0,1,1,1938.0
1.29,0,0,1,0,566.0
0.97,0,0,1,0,534.0
1.0,0,0,0,0,361.0
0.78,0,0,1,0,387.0
1.37,0,0,1,0,498.0
1.72,0,0,1,0,466.0
19.74,0,0,1,1,2181.0
14.0,0,0,0,1,1503.0
1.05,0,0,1,0,321.0
1.26,0,0,1,0,267.0
14.79,0,0,1,0,1454.0
3.73,0,0,1,0,957.0
11.24,0,0,1,1,1427.0
1.58,0,0,1,0,647.0
1.11,0,0,1,0,381.0
1.81,0,0,1,0,565.0
18.38,0,0,1,1,2164.0
4.42,0,0,1,0,1423.0
9.5,0,0,1,1,1304.0
3.8,0,0,1,0,1041.0
1.45,0,0,1,0,419.0
1.24,0,0,1,0,577.0
0.8,0,0,1,0,389.0
1.6,0,0,1,0,757.0
0.8,0,0,1,0,204.0
3.4,0,0,1,0,991.0
3.5,0,0,1,0,842.0
5.8,0,0,1,0,874.0
1.17,0,0,1,0,478.0
0.98,0,0,1,0,184.0
2.66,0,0,1,0,922.0
19.98,0,0,0,1,2761.0
0.48,0,0,1,0,279.0
2.77,0,0,1,0,999.0
1.35,0,0,1,0,539.0
3.75,0,0,1,0,1375.0
0.88,0,0,1,0,186.0
18.2,0,0,1,1,2303.0
1.79,0,0,1,0,734.0
0.53,0,0,0,0,158.0
2.26,0,0,1,0,821.0
1.5,0,0,1,0,730.0
1.32,0,0,1,0,564.0
1.4,0,0,1,0,366.0
1.08,0,0,1,0,1009.0
1.34,0,0,1,0,684.0
8.25,0,0,1,0,1047.0
15.75,0,0,1,0,1869.0
1.15,0,0,1,0,506.0
8.09,0,0,1,1,789.0
1.87,0,0,1,0,574.0
2.9,0,0,1,0,688.0
2.5,0,0,1,0,825.0
4.82,0,0,1,0,1255.0
18.93,0,0,0,1,1752.0
8.68,0,0,1,1,962.0
3.02,0,0,1,0,1327.0
3.18,0,0,1,0,1056.0
0.93,0,0,1,0,554.0
3.2,0,0,1,0,1006.0
19.69,0,0,1,1,1716.0
3.65,0,0,1,0,1196.0
3.24,0,0,1,0,1183.0
4.56,0,0,1,0,984.0
3.48,0,0,1,0,775.0
3.53,0,0,0,1,414.0
1.09,0,0,1,0,450.0
4.91,0,0,1,0,1016.0
2.3,0,0,1,0,514.0
2.35,0,0,1,0,934.0
2.9,0,0,1,0,1070.0
3.51,0,0,1,0,1389.0
2.29,0,0,1,0,829.0
2.14,0,0,1,0,1107.0
2.9,0,0,1,0,939.0
3.66,0,0,1,0,739.0
1.48,0,0,1,0,238.0
1.25,0,0,1,0,427.0
2.7,0,0,1,0,959.0
10.96,0,0,0,1,1084.0
5.24,0,0,1,0,1340.0
1.19,0,0,1,0,558.0
1.79,0,0,1,0,736.0
2.2,0,0,1,0,547.0
1.45,0,0,1,0,296.0
1.3,0,0,1,0,681.0
3.38,0,0,1,0,845.0
1.58,0,0,1,0,449.0
2.45,0,0,1,0,680.0
11.3,0,0,1,1,1277.0
3.18,0,0,1,0,1010.0
2.6,0,0,1,0,838.0
1.26,0,0,1,0,432.0
0.35,0,0,1,0,947.0
1.6,0,0,1,0,381.0
4.88,0,0,1,0,1187.0
11.82,0,0,0,1,1806.0
7.99,0,0,0,1,1473.0
2.7,0,0,1,0,1328.0
20.99,0,0,0,1,2174.0
9.71,0,0,0,1,1104.0
1.26,0,0,1,0,526.0
3.2,0,0,1,0,1117.0
1.97,0,0,1,0,761.0
0.4,0,0,1,0,153.0
1.8,0,0,1,0,405.0
1.7,0,0,1,0,791.0
0.98,0,0,1,0,483.0
0.66,0,0,1,0,269.0
7.22,0,0,1,0,1256.0
3.45,0,0,1,0,962.0
1.46,0,0,1,0,488.0
1.25,0,0,1,0,572.0
5.36,0,0,1,0,980.0
2.14,0,0,1,0,635.0
0.72,0,0,1,0,715.0
1.56,0,0,1,0,737.0
5.07,0,0,1,0,1826.0
0.98,0,0,1,0,279.0
20.18,0,0,0,1,2427.0
13.98,0,0,0,1,1305.0
2.68,0,0,1,0,835.0
1.12,0,0,1,0,405.0
1.3,0,0,1,0,599.0
1.15,0,0,1,0,642.0
16.5,0,0,0,1,2088.0
1.1,0,0,1,0,982.0
1.17,0,0,1,0,467.0
11.1,0,0,1,1,2050.0
0.72,0,0,1,0,185.0
1.32,0,0,1,0,420.0
3.2,0,0,1,0,982.0
16.96,0,0,0,0,1578.0
1.35,0,0,1,0,618.0
1.9,0,0,1,0,1178.0
4.0,0,0,0,0,1460.0
1.4,0,0,0,0,445.0
3.26,0,0,0,1,476.0
2.7,0,0,1,0,731.0
8.31,0,0,0,1,1319.0
15.0,0,0,0,1,2145.0
1.0,0,0,1,0,510.0
1.75,0,0,1,0,310.0
1.6,0,0,1,0,465.0
0.7,0,0,1,0,471.0
2.29,0,0,1,0,411.0
1.66,0,0,1,0,580.0
0.86,0,0,1,0,488.0
1.94,0,0,1,0,621.0
0.7,0,0,1,0,541.0
4.12,0,0,1,0,1049.0
1.35,0,0,1,0,490.0
0.76,0,0,1,0,601.0
2.1,0,0,1,0,587.0
1.04,0,0,1,0,294.0
2.73,0,0,1,0,750.0
0.8,0,0,1,0,292.0
7.08,0,0,0,1,1138.0
2.2,0,0,1,0,766.0
27.33,0,0,0,0,2708.0
2.99,0,0,1,0,534.0
3.16,0,0,1,0,891.0
5.5,0,0,1,0,856.0
1.3,0,0,1,0,349.0
8.6,0,0,1,1,1137.0
1.13,0,0,1,0,363.0
3.43,0,0,1,0,1544.0
17.6,0,0,0,0,2274.0
1.32,0,0,1,0,622.0
3.18,0,0,1,0,992.0
3.3,0,0,1,0,812.0
3.6,0,0,1,0,1716.0
1.92,0,0,1,0,1129.0
0.62,0,0,0,0,173.0
0.89,0,0,1,0,181.0
0.41,0,0,1,0,126.0
2.29,0,0,1,0,829.0
1.0,0,0,1,0,239.0
2.48,0,0,1,0,859.0
1.3,0,0,1,0,273.0
0.88,0,0,1,0,463.0
17.86,0,0,1,0,2119.0
1.59,0,0,1,0,534.0
8.55,0,0,1,1,1015.0
1.4,0,0,1,0,591.0
5.4,0,0,1,0,1437.0
1.6,0,0,1,0,593.0
5.0,0,0,1,0,813.0
1.74,0,0,0,0,431.0
2.03,0,0,1,0,494.0
4.31,0,0,1,0,1157.0
1.73,0,0,1,0,435.0
1.9,0,0,1,0,845.0
0.9,0,0,1,0,297.0
22.4,0,0,1,1,2590.0
2.6,0,0,1,0,993.0
18.93,0,0,1,0,1776.0
7.35,0,0,0,1,1091.0
2.0,0,0,1,0,634.0
0.89,0,0,1,0,248.0
6.43,0,0,0,1,741.0
2.24,0,0,0,1,794.0
1.4,0,0,1,0,471.0
2.41,0,0,1,0,801.0
4.18,0,0,1,0,1135.0
0.7,0,0,1,0,276.0
1.9,0,0,1,0,693.0
1.78,0,0,1,0,534.0
2.28,0,0,1,0,660.0
1.61,0,0,1,0,508.0
3.3,0,0,1,0,1145.0
0.76,0,0,1,0,234.0
2.09,0,0,1,0,777.0
2.22,0,0,1,0,692.0
12.0,0,0,0,1,2416.0
2.6,0,0,1,0,1093.0
0.89,0,0,1,0,489.0
2.11,0,0,1,0,612.0
1.29,0,0,1,0,357.0
4.15,0,0,1,0,1015.0
2.0,0,0,1,0,896.0
2.61,0,0,1,0,726.0
1.2,0,0,1,0,535.0
4.1,0,0,1,0,1032.0
3.22,0,0,1,0,1178.0
0.94,0,0,1,0,304.0
1.21,0,0,1,0,224.0
10.9,0,0,1,1,1800.0
1.04,0,0,1,0,767.0
1.8,0,0,1,0,648.0
8.2,0,0,0,0,1274.0
17.78,0,0,0,1,3872.0
1.3,0,0,1,0,310.0
1.0,0,0,1,0,362.0
2.4,0,0,1,0,886.0
1.05,0,0,1,0,273.0
4.43,0,0,0,1,466.0
4.56,0,0,1,0,1202.0
4.9,0,0,1,0,1821.0
8.02,0,0,1,0,1549.0
1.7,0,0,1,0,629.0
0.7,0,0,1,0,358.0
6.3,0,0,1,0,1817.0
17.82,0,0,1,1,2285.0
2.59,0,0,1,0,725.0
2.51,0,0,1,0,647.0
2.46,0,0,1,0,661.0
3.73,0,0,1,0,925.0
3.0,0,0,1,0,1280.0
1.73,0,0,1,0,638.0
3.5,0,0,1,0,886.0
4.85,0,0,1,0,1243.0
0.49,0,0,1,0,100.0
1.0,0,0,1,0,386.0
2.0,0,0,1,0,630.0
10.06,0,0,0,1,1829.0
4.56,0,0,1,0,1338.0
11.12,0,0,1,0,1987.0
0.5,0,0,1,0,323.0
0.97,0,0,1,0,471.0
2.59,0,0,1,0,807.0
4.6,0,0,1,0,1204.0
4.4,0,0,1,0,1086.0
2.2,0,0,1,0,707.0
3.5,0,0,1,0,1112.0
2.73,0,0,1,0,790.0
0.42,0,0,1,0,1097.0
1.7,0,0,1,0,550.0
0.85,0,0,1,0,177.0
0.56,0,0,1,0,234.0
0.86,0,0,1,0,366.0
2.8,0,0,1,0,777.0
1.19,0,0,1,0,483.0
1.73,0,0,1,0,639.0
1.0,0,0,1,0,435.0
1.7,0,0,1,0,588.0
3.8,0,0,1,0,1316.0
4.39,0,0,1,0,1056.0
0.88,0,0,1,0,334.0
0.79,0,0,1,0,374.0
1.42,0,0,1,0,479.0
1.2,0,0,1,0,368.0
1.13,0,0,1,0,210.0
1.9,0,0,1,0,686.0
0.29,0,0,1,0,84.0
1.94,0,0,1,0,985.0
1.86,0,0,1,0,640.0
1.89,0,0,1,0,811.0
1.5,0,0,1,0,334.0
17.17,0,0,1,1,2318.0
1.27,0,0,1,0,388.0
2.04,0,0,1,0,769.0
1.14,0,0,1,0,445.0
17.74,0,0,1,1,2034.0
0.4,0,0,1,0,447.0
1.33,0,0,1,0,417.0
1.22,0,0,1,0,488.0
1.89,0,0,1,0,452.0
1.5,0,0,1,0,546.0
0.8,0,0,1,0,370.0
1.48,0,0,1,0,424.0
2.11,0,0,1,0,690.0
2.66,0,0,1,0,844.0
3.59,0,0,1,0,729.0
0.7,0,0,1,0,363.0
4.61,0,0,0,1,784.0
2.55,0,0,1,0,861.0
2.08,0,0,1,0,560.0
3.02,0,0,0,1,445.0
0.7,0,0,1,0,235.0
1.23,0,0,1,0,402.0
3.07,0,0,1,0,1290.0
0.6,0,0,1,0,200.0
6.85,0,0,1,0,1492.0
0.7,0,0,1,0,441.0
1.33,0,0,1,0,397.0
1.75,0,0,1,0,661.0
1.38,0,0,1,0,413.0
2.7,0,0,1,0,1116.0
19.2,0,0,1,1,2641.0
1.51,0,0,1,0,638.0
2.28,0,0,1,0,545.0
1.0,0,0,1,0,362.0
1.25,0,0,1,0,322.0
14.5,0,0,0,1,1581.0
1.1,0,0,1,0,433.0
0.93,0,0,1,0,410.0
9.91,0,0,1,0,2366.0
5.0,0,0,0,1,846.0
10.14,0,0,0,1,869.0
1.19,0,0,1,0,339.0
1.8,0,0,1,0,513.0
3.45,0,0,1,0,940.0
0.73,0,0,1,0,426.0
0.85,0,0,1,0,314.0
12.63,0,0,0,1,1260.0
0.72,0,0,1,0,322.0
3.54,0,0,1,0,1005.0
2.25,0,0,1,0,590.0
1.0,0,0,1,0,335.0
20.88,0,0,0,1,2148.0
0.7,0,0,1,0,187.0
1.3,0,0,1,0,470.0
3.04,0,0,1,0,965.0
17.9,0,0,1,1,2162.0
11.19,0,0,1,0,1669.0
2.25,0,0,1,0,750.0
1.26,0,0,1,0,421.0
2.05,0,0,1,0,1232.0
2.21,0,0,1,0,418.0
1.44,0,0,0,1,146.0
0.3,0,0,1,0,450.0
0.5,0,0,1,0,490.0
0.1,0,0,1,0,158.0
5.51,0,0,1,0,704.0
1.36,0,0,1,0,424.0
1.2,0,0,1,0,304.0
0.8,0,0,1,0,700.0
0.78,0,0,1,0,210.0
19.43,0,0,1,1,1988.0
1.32,0,0,1,0,227.0
1.46,0,0,1,0,531.0
1.57,0,0,1,0,426.0
1.2,0,0,1,0,373.0
1.2,0,0,1,0,402.0
0.58,0,0,1,0,221.0
0.9,0,0,1,0,226.0
2.0,0,0,1,0,611.0
20.68,0,0,1,1,2215.0
0.6,0,0,1,0,447.0
2.3,0,0,1,0,677.0
12.26,0,0,1,0,1888.0
1.07,0,0,1,0,389.0
4.71,0,0,1,0,1238.0
0.62,0,0,1,0,230.0
0.97,0,0,1,0,158.0
0.59,0,0,1,0,131.0
0.6,0,0,1,0,291.0
2.1,0,0,1,0,694.0
4.31,0,0,1,0,872.0
1.32,0,0,1,0,1022.0
20.7,0,0,1,1,2196.0
9.42,0,0,1,1,1156.0
7.7,0,0,0,0,983.0
3.3,0,0,1,0,1066.0
0.79,0,0,1,0,342.0
1.28,0,0,1,0,347.0
19.86,0,0,1,0,1994.0
3.0,0,0,1,0,1265.0
1.39,0,0,1,0,489.0
1.48,0,0,1,0,1104.0
5.15,0,0,1,0,1384.0
0.8,0,0,1,0,565.0
2.5,0,0,1,0,851.0
9.21,0,0,1,1,1235.0
0.71,0,0,1,0,255.0
1.12,0,0,1,0,507.0
1.47,0,0,1,0,600.0
0.9,0,0,1,0,280.0
1.45,0,0,1,0,614.0
1.63,0,0,1,0,647.0
1.84,0,0,1,0,607.0
4.64,0,0,1,0,1104.0
1.43,0,0,1,0,462.0
2.54,0,0,1,0,821.0
0.87,0,0,1,0,223.0
0.65,0,0,1,0,361.0
0.7,0,0,1,0,348.0
1.8,0,0,1,0,474.0
1.34,0,0,1,0,610.0
12.08,0,0,1,1,1935.0
0.9,0,0,1,0,368.0
0.69,0,0,1,0,210.0
10.8,0,0,1,0,1250.0
4.2,0,0,1,0,1228.0
17.79,0,0,1,1,1901.0
13.71,0,0,1,1,1629.0
1.6,0,0,1,0,632.0
1.77,0,0,1,0,560.0
0.75,0,0,1,0,245.0
0.37,0,0,1,0,219.0
1.0,0,0,1,0,631.0
3.55,0,0,1,0,1456.0
0.67,0,0,1,0,246.0
0.83,0,0,1,0,603.0
3.1,0,0,1,0,527.0
1.77,0,0,1,0,491.0
16.88,0,0,1,0,2048.0
1.39,0,0,1,0,356.0
1.4,0,0,1,0,584.0
0.45,0,0,0,0,271.0
0.66,0,0,1,0,367.0
3.78,0,0,1,0,1077.0
2.98,0,0,0,0,985.0
1.46,0,0,1,0,692.0
0.25,0,0,1,0,62.0
7.72,0,0,0,1,1335.0
3.47,0,0,1,0,902.0
0.73,0,0,1,0,304.0
0.66,0,0,1,0,165.0
7.8,0,0,1,1,908.0
6.9,0,0,1,0,1967.0
8.38,0,0,1,1,993.0
2.83,0,0,1,0,759.0
0.5,0,0,1,0,220.0
2.26,0,0,1,0,689.0
0.93,0,0,1,0,293.0
2.02,0,0,1,0,1016.0
1.23,0,0,1,0,572.0
1.28,0,0,1,0,401.0
1.5,0,0,1,0,467.0
8.15,0,0,1,0,1315.0
1.7,0,0,1,0,672.0
9.91,0,0,1,1,1488.0
0.97,0,0,1,0,345.0
1.33,0,0,1,0,488.0
2.46,0,0,1,0,665.0
0.8,0,0,1,0,207.0
0.97,0,0,1,0,385.0
1.9,0,0,1,0,682.0
1.2,0,0,1,0,381.0
1.74,0,0,0,0,474.0
0.63,0,0,1,0,316.0
1.32,0,0,1,0,1050.0
1.92,0,0,1,0,534.0
2.95,0,0,1,0,640.0
2.13,0,0,1,0,631.0
1.9,0,0,1,0,789.0
10.87,0,0,1,1,1772.0
0.74,0,0,1,0,293.0
2.99,0,0,1,0,640.0
2.37,0,0,1,0,944.0
11.0,0,0,1,1,1796.0
13.3,0,0,0,1,1295.0
0.86,0,0,1,0,230.0
0.4,0,0,1,0,178.0
18.43,0,0,1,1,2996.0
2.05,0,0,1,0,358.0
2.2,0,0,1,0,625.0
25.88,0,0,0,0,2244.0
0.96,0,0,1,0,586.0
2.17,0,0,1,0,501.0
1.5,0,0,1,0,512.0
6.9,0,0,1,0,1123.0
6.66,0,0,1,0,920.0
6.36,0,0,0,1,949.0
1.2,0,0,1,0,413.0
0.47,0,0,1,0,282.0
9.29,0,0,0,1,1764.0
2.14,0,0,1,0,992.0
3.45,0,0,1,0,926.0
1.48,0,0,1,0,449.0
1.3,0,0,1,0,454.0
1.97,0,0,1,0,794.0
0.8,0,0,1,0,554.0
0.68,0,0,1,0,448.0
0.79,0,0,0,0,388.0
2.3,0,0,1,0,794.0
2.12,0,0,1,0,602.0
1.1,0,0,1,0,345.0
4.57,0,0,0,0,1079.0
4.85,0,0,1,0,1144.0
1.29,0,0,1,0,912.0
0.62,0,0,1,0,414.0
3.3,0,0,1,0,1319.0
6.96,0,0,1,0,984.0
3.79,0,0,1,0,1068.0
19.04,0,0,1,1,2015.0
2.07,0,0,1,0,560.0
18.72,0,0,1,1,2441.0
23.45,0,0,1,1,2116.0
0.94,0,0,1,0,302.0
0.3,0,0,1,0,201.0
1.6,0,0,1,0,464.0
1.0,0,0,1,0,358.0
8.2,0,0,1,1,1416.0
2.21,0,0,1,0,873.0
4.03,0,0,1,0,1066.0
1.5,0,0,1,0,433.0
0.5,0,0,1,0,503.0
1.19,0,0,1,0,261.0
5.24,0,0,1,0,1399.0
10.2,0,0,1,1,1257.0
3.19,0,0,1,0,759.0
1.02,0,0,1,0,249.0
1.83,0,0,1,0,724.0
0.36,0,0,1,0,195.0
2.85,0,0,1,0,886.0
1.63,0,0,1,0,513.0
10.69,0,0,0,1,1358.0
12.38,0,0,1,1,1801.0
2.0,0,0,1,0,638.0
7.91,0,0,1,1,993.0
18.78,0,0,1,1,1953.0
15.11,0,0,1,1,1428.0
2.2,0,0,1,0,817.0
21.91,0,0,0,1,1792.0
10.46,0,0,1,1,1315.0
3.7,0,0,1,0,1091.0
1.59,0,0,1,0,559.0
3.71,0,0,1,0,1111.0
0.67,0,0,1,0,254.0
3.17,0,0,1,0,841.0
19.51,0,0,1,1,2439.0
9.39,0,0,0,1,1330.0
1.3,0,0,1,0,351.0
1.66,0,0,1,0,493.0
2.4,0,0,1,0,826.0
1.86,0,0,1,0,626.0
3.1,0,0,1,0,822.0
0.78,0,0,1,0,530.0
6.6,0,0,1,0,2057.0
5.9,0,0,1,0,985.0
2.8,0,0,1,0,879.0
3.0,0,0,1,0,973.0
0.27,0,0,1,0,183.0
1.66,0,0,1,0,815.0
2.07,0,0,1,0,580.0
0.5,0,0,1,0,347.0
3.8,0,0,1,0,969.0
1.75,0,0,1,0,632.0
1.19,0,0,1,0,581.0
3.17,0,0,1,0,703.0
1.73,0,0,1,0,469.0
17.5,0,0,1,1,1772.0
1.11,0,0,1,0,499.0
5.43,0,0,1,0,1399.0
0.72,0,0,1,0,375.0
6.86,0,0,0,1,1022.0
1.1,0,0,1,0,477.0
1.16,0,0,1,0,375.0
20.87,0,0,0,1,2112.0
9.63,0,0,0,1,1288.0
2.4,0,0,1,0,707.0
1.21,0,0,1,0,530.0
7.5,0,0,1,0,1320.0
0.91,0,0,1,0,453.0
0.67,0,0,0,0,238.0
18.0,0,0,0,1,1950.0
8.76,0,0,1,0,1159.0
0.43,0,0,1,0,73.0
3.28,0,0,1,0,693.0
1.3,0,0,1,0,193.0
1.25,0,0,1,0,416.0
10.44,0,0,0,1,1004.0
0.87,0,0,1,0,476.0
6.24,0,0,0,1,815.0
13.89,0,0,1,0,1822.0
1.8,0,0,1,0,593.0
11.87,0,0,0,1,1276.0
1.25,0,0,1,0,470.0
0.99,0,0,1,0,418.0
1.03,0,0,1,0,150.0
4.9,0,0,0,1,635.0
2.55,0,0,1,0,524.0
9.42,0,0,0,1,1198.0
1.05,0,0,1,0,443.0
0.85,0,0,1,0,424.0
4.85,0,0,1,0,1249.0
0.61,0,0,1,0,229.0
6.77,0,0,0,1,712.0
0.91,0,0,1,0,240.0
0.8,0,0,1,0,457.0
